@timestamp,@requestId,@duration,@billedDuration,@maxMemoryUsed,@memorySize,@initDuration
2025-11-08 12:43:32.104,86ff86dd-dc96-4694-9b31-e801ce452e1d,3094.27,3095,89000000,512000000,
2025-11-08 12:43:30.978,a793eb64-cd5b-4443-b3ec-d98722350b08,3099.39,3100,90000000,512000000,
2025-11-08 12:43:30.909,8398b5eb-f0a6-4772-8aad-84f637b02f32,3036.18,3037,105000000,512000000,
2025-11-08 12:43:30.872,41044600-ad80-44c8-9b35-cde181f9fede,2940.89,2941,100000000,512000000,
2025-11-08 12:43:30.870,b800a832-d98d-4b6f-9f23-37a44dbddccd,2945.25,2946,90000000,512000000,
2025-11-08 12:43:28.129,b41b0fe5-7591-431a-95ed-67c96e595ecb,3047.83,3048,104000000,512000000,
2025-11-08 12:43:28.125,56841aea-135e-4925-ac7a-d0b5341ac626,3065.72,3066,102000000,512000000,
2025-11-08 12:43:28.116,b0843166-45c9-4367-86f4-43e133e83d55,3207.66,3208,97000000,512000000,
2025-11-08 12:43:28.099,cfb49bf3-bd1c-44ac-84b9-db2738cd7f9e,3068.29,3069,103000000,512000000,
2025-11-08 12:43:27.962,f0070323-0a5c-467b-af0e-54ed817690ec,3007.09,3008,104000000,512000000,
2025-11-08 12:43:27.937,9860142b-16a4-4875-88a6-6f4e6704b507,3000.71,3001,99000000,512000000,
2025-11-08 12:43:27.935,92ad71b3-ff78-4047-a9c5-41d2c206c35b,2970.15,2971,104000000,512000000,
2025-11-08 12:43:27.915,c45406da-0842-4c96-966e-087190190ae5,2984.81,2985,102000000,512000000,
2025-11-08 12:43:27.874,7323aa0b-0969-4b73-8af7-c405240e45a9,2960.54,2961,97000000,512000000,
2025-11-08 12:43:27.868,c621ec0f-8327-47e9-9e83-4f9053a86a5c,2995.84,2996,100000000,512000000,
2025-11-08 12:43:27.841,326f9f11-d80b-4c5c-b69b-7580f20e874b,2906.77,2907,104000000,512000000,
2025-11-08 12:43:27.819,cf35a4dd-4c0b-459a-be1e-fb6cb5b5e046,2992.14,2993,105000000,512000000,
2025-11-08 12:43:27.814,7766f42e-00f4-4ffe-8829-2263359d464d,3081.95,3082,97000000,512000000,
2025-11-08 12:43:27.807,9e648ea1-f4bf-4890-a923-9204bb356dc4,2957.25,2958,103000000,512000000,
2025-11-08 12:43:27.803,f7132a0d-1d6d-40ac-8010-b9f8748b69db,3164.8,3165,96000000,512000000,
2025-11-08 12:43:27.800,86150d9a-865b-4417-9f1a-de595e1fe5d6,3073.7,3074,102000000,512000000,
2025-11-08 12:43:27.789,26838f4f-0eb5-43e2-a1ee-a37084d92fb1,3065.7,3066,97000000,512000000,
2025-11-08 12:43:27.778,bb1708f6-6253-4fb2-8471-57a1bb13f3bc,2842.99,2843,100000000,512000000,
2025-11-08 12:43:27.757,f7d5b02d-20e5-4021-b820-e16b8784b6f3,2907.4,2908,97000000,512000000,
2025-11-08 12:43:27.755,89776362-1abe-494c-8f16-4db53996f7fa,2833.11,2834,104000000,512000000,
2025-11-08 12:43:27.745,a29b110f-fe3c-48c1-99b3-babe8b21be4f,2913.1,2914,105000000,512000000,
2025-11-08 12:43:27.743,4d9a2dc0-5f8a-40bf-805d-142028ea11e3,2832.97,2833,104000000,512000000,
2025-11-08 12:43:27.738,6edf175b-68f3-47fc-b997-96ff2bb4ea5f,2826.81,2827,100000000,512000000,
2025-11-08 12:43:27.734,aa6ff3b5-95f2-4f11-9739-cc285253635a,2877.84,2878,104000000,512000000,
2025-11-08 12:43:27.724,e6eeb1d1-d948-42a0-a441-b9d7883eae63,2875.32,2876,104000000,512000000,
2025-11-08 12:43:27.716,34188948-9495-4fd0-aed7-522720e891ec,2997.5,2998,97000000,512000000,
2025-11-08 12:43:27.715,daadaeec-b0c0-4f43-84aa-312c5366a95c,2858.26,2859,105000000,512000000,
2025-11-08 12:43:27.712,3ebd5636-c92c-44d1-a7f5-481124023789,2768.71,2769,103000000,512000000,
2025-11-08 12:43:27.692,e2339444-3736-445b-b4f4-ed2e2674d3bc,2978.09,2979,97000000,512000000,
