insertId,labels.execution_id,labels.runtime_version,logName,receiveLocation,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
1qqypr8f2dsrx4,8a2i06cd94ts,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:43.974390794Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 10797 ms, finished with status code: 200","'2025-11-26T22:01:43.833329987Z","'projects/master-thesis-475012/traces/cb8b216af99a9353e461790350645dcf"
18exudofmit3fw,9w56d5fbsdws,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:42.879302026Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 13830 ms, finished with status code: 200","'2025-11-26T22:01:42.809929434Z","'projects/master-thesis-475012/traces/7e099b2e7d2ebd99e461790350645d7f"
1npflcde2tirb,mwttzq7z8pxt,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:42.272938229Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 13107 ms, finished with status code: 200","'2025-11-26T22:01:42.079785529Z","'projects/master-thesis-475012/traces/fbe6cdbb79cfe9444c0fae6899a8c0e7"
nmrgief2aaif8,j1jbqkkntsxz,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:41.870223363Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 12913 ms, finished with status code: 200","'2025-11-26T22:01:41.836491596Z","'projects/master-thesis-475012/traces/638a82d78de1947fe46179035064506b"
tf0wgmg145znpv,nf4dkgiy3r9y,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:41.880806072Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 13867 ms, finished with status code: 200","'2025-11-26T22:01:41.713817455Z","'projects/master-thesis-475012/traces/eb89d76c7eb6e1eff72b60fe6baed772"
z0r7g2ex2tia,ml35ro5tnxqu,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:41.940652192Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 12948 ms, finished with status code: 200","'2025-11-26T22:01:41.684896406Z","'projects/master-thesis-475012/traces/82bb2586792230dff72b60fe6baedbd2"
9hk1hjfn1e85y,tkfpq7jwc2ac,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:41.689657594Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 13062 ms, finished with status code: 200","'2025-11-26T22:01:41.356211369Z","'projects/master-thesis-475012/traces/a736d91808d7519a16df07eb04be6e23"
15wmpzzf6r28i4,dm7wc8djc8jl,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:40.941885402Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 12440 ms, finished with status code: 200","'2025-11-26T22:01:40.839875439Z","'projects/master-thesis-475012/traces/5c0614c40bfce0cbf72b60fe6baed77a"
1xds1ijf1ibal6,9djflomzww4q,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:40.740594057Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 13090 ms, finished with status code: 200","'2025-11-26T22:01:40.733393290Z","'projects/master-thesis-475012/traces/e9385d2960c7e2f3f72b60fe6baed104"
15wmpzzf6r28i3,myc1lm61lyes,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-26T22:01:40.941885402Z","'b-gemm-us-east1-128","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 13138 ms, finished with status code: 200","'2025-11-26T22:01:40.634870427Z","'projects/master-thesis-475012/traces/c656f704226a751416df07eb04be6d1f"
