insertId,labels.execution_id,labels.runtime_version,logName,receiveLocation,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
kaxjff3rtjxn,0xbuiozx2qz8,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:42.104741571Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2070 ms, finished with status code: 200","'2025-11-27T10:00:42.045897940Z","'projects/master-thesis-475012/traces/7bd3993d46251648f983ea92c0132025"
1n5awd1efr1ws,gvdjpnwwk2xz,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:41.104497449Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2055 ms, finished with status code: 200","'2025-11-27T10:00:40.954828431Z","'projects/master-thesis-475012/traces/6c388e715b656f2ef983ea92c013246a"
5js0n5g18h6mht,yjnbysm6ygrc,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:34.686919283Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2550 ms, finished with status code: 200","'2025-11-27T10:00:34.627435126Z","'projects/master-thesis-475012/traces/3bee012c6e5ed839097b3f2f82de6cd3"
15ykorgf23r9mn,qe31ybi4wzm9,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:33.746255825Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 1701 ms, finished with status code: 200","'2025-11-27T10:00:33.533363019Z","'projects/master-thesis-475012/traces/487345a83a9d7c40097b3f2f82de65bb"
t6btzif3ua8nl,yc2obpaqqg9u,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:33.091176955Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2430 ms, finished with status code: 200","'2025-11-27T10:00:32.913562806Z","'projects/master-thesis-475012/traces/21bd3492791fcb4b097b3f2f82de60ff"
vot3cvf5r1j8v,yu7q342udcw0,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:32.891817370Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 1854 ms, finished with status code: 200","'2025-11-27T10:00:32.788802128Z","'projects/master-thesis-475012/traces/3678efd0091a11f9097b3f2f82de6f80"
1brq8vif4dvdgo,iixb1pahq852,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:32.738614020Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2019 ms, finished with status code: 200","'2025-11-27T10:00:32.690397357Z","'projects/master-thesis-475012/traces/c2b92d52fe0d713d097b3f2f82de6759"
1nyokwtg1dn6oh0,0xbudxakizf2,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:32.112548428Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 1656 ms, finished with status code: 200","'2025-11-27T10:00:32.052615978Z","'projects/master-thesis-475012/traces/03c4768e5a3443df097b3f2f82de6c05"
6ds3e3f2awatj,zr5xh4f74qdy,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:30.812735176Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2221 ms, finished with status code: 200","'2025-11-27T10:00:30.586440309Z","'projects/master-thesis-475012/traces/8fd9cafbbc8db34f097b3f2f82de60f2"
dc7sobe8w5bq,5ls2g1kf99xv,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:28.555788587Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 1781 ms, finished with status code: 200","'2025-11-27T10:00:28.360966763Z","'projects/master-thesis-475012/traces/591b331d11bd824304ac7f8dae1e4b5e"
17kzas9g17jvaf4,cv9maia1bryz,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:27.669096917Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2326 ms, finished with status code: 200","'2025-11-27T10:00:27.666322369Z","'projects/master-thesis-475012/traces/ca0544b402677372a61c09e0ce085e52"
oqrih3ec4wlh,88chrgbe3g1b,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:27.194251125Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2346 ms, finished with status code: 200","'2025-11-27T10:00:26.919819572Z","'projects/master-thesis-475012/traces/f8038b1abeef8dc8097b3f2f82de6549"
vot3cvf5r14pm,zfe45y0n9bcr,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:26.487641312Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 4203 ms, finished with status code: 200","'2025-11-27T10:00:26.337264479Z","'projects/master-thesis-475012/traces/1eb638eeed8b086c8fd191ef5df5b80c"
a1gwdyf41uoir,pd701yujgauc,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:26.531312082Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 3484 ms, finished with status code: 200","'2025-11-27T10:00:26.238204330Z","'projects/master-thesis-475012/traces/9871f386bd6db385dcaf8f60aa89e276"
gpb5r9f1kavaq,hknxp4sihp31,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-11-27T10:00:26.198416343Z","'b-gemm-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 3625 ms, finished with status code: 200","'2025-11-27T10:00:26.160136272Z","'projects/master-thesis-475012/traces/172db51aa2f79051db328cc99279ab7f"
