@timestamp,@requestId,@duration,@billedDuration,@maxMemoryUsed,@memorySize,@initDuration
2025-11-08 07:43:31.503,28ea0975-cb03-47a5-8abf-abe529f4d8a9,3063.04,3064,89000000,512000000,
2025-11-08 07:43:31.288,73adfc9a-94bb-4f5b-a05f-a85fbae722a9,2982.27,2983,104000000,512000000,
2025-11-08 07:43:31.181,843b7ac6-7754-436b-8ee5-573d4f0ba90c,2871.68,2872,105000000,512000000,
2025-11-08 07:43:28.497,7eb20df5-0086-4fa0-834d-dc03aa9fddbe,3104.06,3105,105000000,512000000,
2025-11-08 07:43:28.283,c984d90d-1a8e-482b-8ec5-52104515ca70,2890.53,2891,100000000,512000000,
2025-11-08 07:43:28.177,ed4f90fe-fc31-43d0-a229-6fcc7d4e99d3,2868.76,2869,101000000,512000000,
2025-11-08 07:43:28.166,2bc6287d-32fa-42b6-aed0-85ddf0c13303,2956,2957,104000000,512000000,
2025-11-08 07:43:28.133,a9c6ff4f-2f27-4ec5-955f-e87b0de2cef2,2802.82,2803,90000000,512000000,
2025-11-08 07:43:28.057,df73e715-d56f-495f-998b-1f95518348b1,2852.72,2853,99000000,512000000,
2025-11-08 07:43:27.197,df582c5d-4557-4e27-9c43-ffa35603cc23,2894.16,2895,104000000,512000000,
2025-11-08 07:43:27.170,edff7eb4-a0f4-403a-ba68-054e2d6dbaab,2964.32,2965,104000000,512000000,
2025-11-08 07:43:27.061,10bfe2a8-2874-47d3-9ade-16bad915c750,2899.02,2900,103000000,512000000,
2025-11-08 07:43:27.038,5b3cd90e-75ea-4d8d-bc44-32bde582b32d,2857.62,2858,104000000,512000000,
2025-11-08 07:43:26.992,c955c8d6-13e6-4d6f-9a11-6f1579536ac1,2837.2,2838,104000000,512000000,
2025-11-08 07:43:26.973,2ccaa2c8-1133-44b2-a6d2-3271851b8783,2810.33,2811,105000000,512000000,
2025-11-08 07:43:26.916,bb10d668-4ae1-493e-b681-f754158fc060,2756.2,2757,104000000,512000000,
2025-11-08 07:43:26.652,276868f2-3ade-495a-9803-4aa792c48714,3168,3169,97000000,512000000,
