@timestamp,@requestId,@duration,@billedDuration,@maxMemoryUsed,@memorySize,@initDuration
2025-11-26 22:00:42.050,2349b8c5-f07f-4766-958e-73447340e6c5,852.92,853,92000000,2048000000,
2025-11-26 22:00:41.862,47cb61a8-98b3-4e2f-b77a-1036b0670fcc,654.09,655,97000000,2048000000,
2025-11-26 22:00:41.003,ff821b4d-145e-4a6c-85b7-60a0cedd8bf5,842.09,843,102000000,2048000000,
2025-11-26 22:00:40.988,171222b8-46b3-4b8e-b3c1-ad61f28f829c,813.95,814,90000000,2048000000,
2025-11-26 22:00:40.965,35225607-30f8-42c9-9a1d-ed4d0f1cfcb2,792.68,793,102000000,2048000000,
2025-11-26 22:00:40.963,6ff8d552-de80-443a-bcff-b8aff50382e3,782.05,783,91000000,2048000000,
2025-11-26 22:00:40.942,7a460288-d312-4216-96e7-8f4c94af5911,776.75,777,103000000,2048000000,
2025-11-26 22:00:40.912,93c36c1f-7737-488e-b2a7-a437e77116ae,744.33,745,103000000,2048000000,
2025-11-26 22:00:40.910,78f63da9-ea77-497d-89e7-db551eebe844,746.37,747,97000000,2048000000,
2025-11-26 22:00:40.899,64fab186-bd50-4460-97ff-593bbff84df7,728.98,729,98000000,2048000000,
2025-11-26 22:00:40.878,bacbece1-4029-4858-bd07-4bf8a3f52e6e,712.26,713,103000000,2048000000,
2025-11-26 22:00:40.869,ec3b91a9-1941-4c8b-95eb-6acf9bf744e2,715.22,716,102000000,2048000000,
2025-11-26 22:00:40.844,3e167fd0-a4f0-4ca7-8813-36b1c664b6e5,695.87,696,101000000,2048000000,
2025-11-26 22:00:40.764,c8add304-f0d9-4e7a-aa3d-6730630b8840,888.72,889,90000000,2048000000,
2025-11-26 22:00:40.732,48261db2-026a-4cfc-be2f-097e20288600,855.14,856,91000000,2048000000,
2025-11-26 22:00:40.727,207d9b31-f51d-4513-aaf4-df92648f126c,722.92,723,103000000,2048000000,
2025-11-26 22:00:40.674,439cc3cf-299a-4461-8184-a5a7970abaf3,766.51,767,97000000,2048000000,
2025-11-26 22:00:40.672,372d7584-3931-4dd6-9991-3da5282db5ab,806,807,103000000,2048000000,
2025-11-26 22:00:40.666,6ef070c1-1b9e-4460-be34-5c8657183a75,649.64,650,99000000,2048000000,
2025-11-26 22:00:40.662,8f01cd0a-6e17-4850-a5c1-5cae37ef2ee5,792.74,793,91000000,2048000000,
2025-11-26 22:00:40.631,031e56ce-aa4a-4505-b5ec-3730850877f7,827.76,828,102000000,2048000000,
2025-11-26 22:00:40.629,19edaee9-4426-4fa8-900b-75d54deedb70,825.33,826,91000000,2048000000,
2025-11-26 22:00:40.626,999d4096-9c4e-449d-8897-a6cc5f3c8bf0,808.56,809,103000000,2048000000,
2025-11-26 22:00:40.625,d1d01678-2200-4684-892b-156e13973028,861.17,862,93000000,2048000000,
2025-11-26 22:00:40.608,655acc3a-ef64-4a69-9402-94da97725cdd,792.77,793,103000000,2048000000,
2025-11-26 22:00:40.606,b1ec253d-66b0-4d9e-ae3e-789e1d0f3361,842.65,843,92000000,2048000000,
2025-11-26 22:00:40.596,ec5a6ea7-4644-4624-acbc-298fce650a02,717.97,718,97000000,2048000000,
2025-11-26 22:00:40.595,c926bd2d-6005-4d18-8c39-e98227184dad,722.97,723,97000000,2048000000,
2025-11-26 22:00:40.589,3cefe34c-a740-4676-9f16-4d8214acd516,808.79,809,90000000,2048000000,
2025-11-26 22:00:40.585,79d02ed1-9b96-44a3-a1a9-95cc60d91a80,799,799,90000000,2048000000,
2025-11-26 22:00:40.584,f6cca7a8-9f5f-4263-9223-7ad550e2b624,768.14,769,98000000,2048000000,
2025-11-26 22:00:40.580,4cdecf83-cf7f-479e-905c-5b7de72be0e4,705.13,706,98000000,2048000000,
2025-11-26 22:00:40.580,b50d8d6d-202e-4745-9e99-0e73a0cb94d8,698.44,699,90000000,2048000000,
2025-11-26 22:00:40.574,7c55e4bd-af4a-4ba4-b252-89d98d0e975c,803.93,804,91000000,2048000000,
2025-11-26 22:00:40.570,c33da9a3-da71-4e08-b787-580367e89226,684.69,685,91000000,2048000000,
2025-11-26 22:00:40.566,7635205c-2c33-46fb-800b-038a853d4882,687.89,688,97000000,2048000000,
2025-11-26 22:00:40.538,5da49824-98aa-4d5d-ac4b-1b968ccf0e5d,719.47,720,103000000,2048000000,
2025-11-26 22:00:40.519,d52324ed-8326-4741-b0a9-46c0a2ea61c4,749.75,750,99000000,2048000000,
