@timestamp,@requestId,@duration,@billedDuration,@maxMemoryUsed,@memorySize,@initDuration
2025-11-27 10:01:24.972,ff9373ff-808a-4269-ba34-c546e5444b9a,13288.3,13289,88000000,128000000,
2025-11-27 10:01:24.888,5422c553-b323-4a80-ba52-2a0b0d1431b9,14335.79,14336,80000000,128000000,
2025-11-27 10:01:24.857,b60513ae-1fd4-4561-80ea-b2e1a300a631,13254.41,13255,84000000,128000000,
2025-11-27 10:01:24.819,bc53e012-94c2-4a4e-8fc1-b77bf015d735,13403.53,13404,92000000,128000000,
2025-11-27 10:01:24.644,5ee89c23-5104-4963-b237-fc9fe6bac4f4,13248.45,13249,83000000,128000000,
2025-11-27 10:01:24.477,8015375e-1ae5-473d-928d-63c708ec8694,12958.41,12959,85000000,128000000,
2025-11-27 10:01:24.457,a117127b-b716-4a23-b5d6-e32d6abdd1f5,13030.68,13031,89000000,128000000,
2025-11-27 10:01:24.376,dd16ba11-a9e6-459b-8484-ab2f003eaf12,13464.02,13465,86000000,128000000,
2025-11-27 10:01:24.183,c4696531-d917-4d2b-9f58-68b6b085b979,13067.33,13068,87000000,128000000,
2025-11-27 10:01:24.146,05476e40-24dc-42fb-894c-44c163616a1f,13233.21,13234,86000000,128000000,
2025-11-27 10:01:24.031,14afb5fe-0566-48a0-8e15-5c0d800d72c7,13083.5,13084,87000000,128000000,
2025-11-27 10:01:24.008,5433fc65-3367-4896-a134-87e0d15ead9a,12910.59,12911,88000000,128000000,
2025-11-27 10:01:23.858,a23eeb46-beeb-4921-a61f-27ebe2b5c454,12967.05,12968,85000000,128000000,
2025-11-27 10:01:23.853,4715ea52-60d4-4904-9ec2-90ffc691e3a2,13223.92,13224,88000000,128000000,
2025-11-27 10:01:23.790,c55d9540-ca17-4dba-a4ea-af08c87f416a,12684.57,12685,87000000,128000000,
2025-11-27 10:01:23.647,f700fb0b-c55d-4f44-9c1e-b96c59783eed,13090.48,13091,86000000,128000000,
2025-11-27 10:01:23.543,719d0a6f-1cdd-41a2-9826-44e37ce50d70,12969.95,12970,88000000,128000000,
2025-11-27 10:01:23.532,1285dcf8-3b86-485b-8e7b-a14c70039f2a,13083.87,13084,88000000,128000000,
2025-11-27 10:01:23.374,8168f035-ed6a-4622-b892-11d4e46a8b02,13252.15,13253,84000000,128000000,
2025-11-27 10:01:23.354,db1aff0f-fa9e-4a37-8e67-11922d05ecf2,13093.35,13094,88000000,128000000,
2025-11-27 10:01:23.346,556836d0-f6a0-4591-a751-3af4fff55ad9,12691.11,12692,84000000,128000000,
2025-11-27 10:01:23.333,43a30cf7-871c-48ed-bdd1-237a415863d4,12790.74,12791,83000000,128000000,
2025-11-27 10:01:23.170,48a9508a-577e-4492-8085-54093643cf58,12758.83,12759,88000000,128000000,
2025-11-27 10:01:23.144,0dd21987-1cdf-4b0d-bc48-1188caf48966,12939.69,12940,88000000,128000000,
2025-11-27 10:01:23.060,6e5ba4cd-e1e2-413a-ab09-bd85c8d99bad,12771.6,12772,88000000,128000000,
2025-11-27 10:01:22.977,2a00a735-2bf5-46bd-a069-399c1f23fb8e,13000.97,13001,88000000,128000000,
2025-11-27 10:01:22.952,2fafd1b9-27c6-4cc3-bca3-04fdcca629e6,13090.65,13091,88000000,128000000,
2025-11-27 10:01:22.943,174474d5-b4b2-4cff-afb0-0168b1721784,13230.08,13231,92000000,128000000,
2025-11-27 10:01:22.903,6336d24c-4927-4e52-9fa1-c2ce30a50a0a,12887.96,12888,88000000,128000000,
2025-11-27 10:01:22.899,146fe815-9bc2-4ef5-aa1a-bed3302f3958,12815.89,12816,85000000,128000000,
2025-11-27 10:01:22.898,d7d98552-823c-4a6e-9b2d-2c61a7f45107,13059.99,13060,85000000,128000000,
2025-11-27 10:01:22.791,7e5afe9a-1ff8-4104-acea-bc242ea91f3f,12674.78,12675,89000000,128000000,
2025-11-27 10:01:22.672,7efef850-ea33-40bd-89f4-9902e52c6aa1,12650.32,12651,85000000,128000000,
2025-11-27 10:01:22.543,de7b172e-ff39-493d-9ecd-721d4d424160,12912.17,12913,88000000,128000000,
2025-11-27 10:01:22.507,e29b8571-db84-43e5-8728-7a7e0160fece,10869.48,10870,93000000,128000000,
