@timestamp,@requestId,@duration,@billedDuration,@maxMemoryUsed,@memorySize,@initDuration
2025-11-27 10:00:44.148,bc9b986e-ed49-459b-a596-b6d598c40e97,827.29,828,91000000,2048000000,
2025-11-27 10:00:41.457,4b3850a7-7a5f-48cb-a53c-503e506da26c,870.72,871,103000000,2048000000,
2025-11-27 10:00:41.445,e722980e-3bc9-4157-b56a-99a34cc207d2,835.28,836,91000000,2048000000,
2025-11-27 10:00:41.423,c3c85b24-17ba-4a6a-b404-05910bb35d71,857.64,858,103000000,2048000000,
2025-11-27 10:00:41.422,85f98dbb-170e-468d-b206-e3680cf68bb9,812.56,813,90000000,2048000000,
2025-11-27 10:00:41.412,f20ce368-6ecc-45cf-99dc-2df26709f238,795.69,796,102000000,2048000000,
2025-11-27 10:00:41.406,247cede6-5e58-40f5-977e-4db8292c4b65,827.05,828,98000000,2048000000,
2025-11-27 10:00:41.397,b4ec344c-73f1-4f4a-b024-b6e3e7a2ffba,789.22,790,90000000,2048000000,
2025-11-27 10:00:41.387,b77ffeb9-bae1-4e02-8b66-a8c773e545f8,793.74,794,90000000,2048000000,
2025-11-27 10:00:41.387,2b7b41af-ad33-476f-8b27-b5ff8b0703ae,806.23,807,102000000,2048000000,
2025-11-27 10:00:41.384,fa2ce93b-5143-439d-aa09-a48ce28d62dd,777.59,778,92000000,2048000000,
2025-11-27 10:00:41.343,b6e1328c-eab6-45d4-a719-563869cb9e2c,767.17,768,102000000,2048000000,
2025-11-27 10:00:41.341,2826f6e9-2f2c-484e-8eb2-1aae60cd5adb,734.58,735,90000000,2048000000,
2025-11-27 10:00:41.331,36b1f3b8-970c-4f59-bc19-75c0b6131ab3,731.72,732,104000000,2048000000,
2025-11-27 10:00:41.302,7c141e4f-00a5-4641-8ca0-cc664f04395c,700.03,701,98000000,2048000000,
2025-11-27 10:00:41.292,c246d829-f886-4d34-b63d-fa16f48d9ced,697.53,698,97000000,2048000000,
2025-11-27 10:00:41.285,d74abb30-9266-4c0d-83d3-727f3d3d8ecd,710.4,711,98000000,2048000000,
2025-11-27 10:00:41.284,27f41398-780c-419b-a3a8-b630f32d9184,690.4,691,100000000,2048000000,
2025-11-27 10:00:41.280,de44e781-ea96-41b9-ba7e-b3be5002aa21,688.98,689,90000000,2048000000,
2025-11-27 10:00:41.270,c8077eef-1011-4f45-9d43-98a70c4dc8b0,663.6,664,97000000,2048000000,
2025-11-27 10:00:41.270,8f364db4-3ac5-4457-909d-a66595252acd,665.65,666,98000000,2048000000,
2025-11-27 10:00:41.268,4ded344d-1001-49ac-a558-49a0eb275535,681.85,682,97000000,2048000000,
2025-11-27 10:00:41.258,f5d46c8e-d663-4107-a6ac-4d5c1c04abc5,682.24,683,100000000,2048000000,
2025-11-27 10:00:41.248,b051f3f8-57c4-4bb3-aa4d-4be2b92c17a8,658.78,659,97000000,2048000000,
2025-11-27 10:00:41.241,8a0bf766-fcde-49ba-81d1-6f049036dd68,672.03,673,99000000,2048000000,
2025-11-27 10:00:41.215,f5cdc118-040d-441b-831c-5e523575e737,802.97,803,103000000,2048000000,
2025-11-27 10:00:41.207,a2ec0d7e-c996-4cb2-b86e-9f0f7dd140d8,603.94,604,99000000,2048000000,
2025-11-27 10:00:41.206,4ca13f64-8b89-446c-84b4-964e2aff0521,617.17,618,99000000,2048000000,
2025-11-27 10:00:41.200,73fbf203-887d-4477-bb04-33da44a7c851,617.88,618,100000000,2048000000,
2025-11-27 10:00:41.191,ddaba14e-f496-44c4-8c8a-90c3b1004aaf,596.37,597,91000000,2048000000,
2025-11-27 10:00:41.185,be325e1e-771a-4af3-821a-8c21b538ca97,591.65,592,90000000,2048000000,
2025-11-27 10:00:41.166,4c0acd16-8f42-44de-a39f-6e631047fab0,584.21,585,90000000,2048000000,
2025-11-27 10:00:41.166,e410630b-2b6a-4391-ae0b-5cc3346a96f4,579.62,580,97000000,2048000000,
2025-11-27 10:00:41.164,7129ddfa-9e4c-4999-aa1f-714ddf3b10d1,820.19,821,92000000,2048000000,
