@timestamp,@requestId,@duration,@billedDuration,@maxMemoryUsed,@memorySize,@initDuration
2025-11-27 10:00:43.779,f30ff426-69a0-4bc7-ab3c-38eb08a7321a,3165.68,3166,90000000,512000000,
2025-11-27 10:00:43.642,90fe5332-c502-4f8c-a8ae-b9f973508f56,3040.25,3041,89000000,512000000,
2025-11-27 10:00:43.551,c6dbea87-fe11-4117-a678-3bf4af0868e4,3212.61,3213,90000000,512000000,
2025-11-27 10:00:43.535,0609c628-7e3d-4f20-8560-7f24c7dde791,3187.51,3188,90000000,512000000,
2025-11-27 10:00:43.495,8a86c0e1-6621-41b0-b5a1-6dd1e92b15fd,3121.68,3122,90000000,512000000,
2025-11-27 10:00:43.444,6c3aacc0-b3e0-4a73-82c1-3b42c56afa52,2857.08,2858,102000000,512000000,
2025-11-27 10:00:43.398,15e074e0-4e92-4c99-b758-41e6679907a2,3055.72,3056,96000000,512000000,
2025-11-27 10:00:43.336,1da2f3f1-936e-443c-9189-9178ee8d6078,2999.25,3000,100000000,512000000,
2025-11-27 10:00:43.325,e352e78a-33d1-42d1-8074-d3c8f1cb69d0,3000.85,3001,97000000,512000000,
2025-11-27 10:00:43.312,79258252-2bd0-4ebf-80ed-2e06db0c7983,2716.99,2717,95000000,512000000,
2025-11-27 10:00:43.310,c834a0fa-0cb4-4cb5-a522-072c294cd9f8,2968.47,2969,97000000,512000000,
2025-11-27 10:00:43.289,a8068557-c0dd-4a76-b45a-731781b11d2f,2941.46,2942,97000000,512000000,
2025-11-27 10:00:43.277,2e09f2a3-8580-4c73-96fe-32b5449a2499,2946.81,2947,97000000,512000000,
2025-11-27 10:00:43.276,9a7ed881-7207-4f0e-8acf-7e2e2da84910,2917.21,2918,89000000,512000000,
2025-11-27 10:00:43.271,92e28f14-8fe9-49e0-aecc-9795f7af309e,2931.95,2932,97000000,512000000,
2025-11-27 10:00:43.239,166b4706-d2cd-4ca2-acd0-27d7885ed8c8,2948.48,2949,94000000,512000000,
2025-11-27 10:00:43.225,7f04e498-8042-495c-953e-12823fde0584,2890.08,2891,97000000,512000000,
2025-11-27 10:00:43.184,e7a2cf16-43c0-47d2-af16-ba96d8f72336,2863.97,2864,97000000,512000000,
2025-11-27 10:00:43.182,f6497833-5275-491d-b6db-8eb604801cb9,2837.25,2838,93000000,512000000,
2025-11-27 10:00:43.157,719332f0-18e8-4c5e-9de9-a712cd67fb0f,2571.76,2572,98000000,512000000,
2025-11-27 10:00:43.131,b72fd247-1429-4b6a-abaa-fd2f73a41d08,2790.11,2791,97000000,512000000,
2025-11-27 10:00:43.129,17cd5b32-349e-47b4-8fed-127fc12e4731,2544.77,2545,93000000,512000000,
2025-11-27 10:00:43.088,e664ed12-3e55-4ab8-a0d6-c6f5974eeec8,2740.26,2741,97000000,512000000,
2025-11-27 10:00:43.015,fa59c0f9-88cd-4743-9623-377ad71171f1,2447.3,2448,102000000,512000000,
2025-11-27 10:00:42.920,a57a5ad3-5790-425c-8015-272f55ac957a,2572.32,2573,90000000,512000000,
2025-11-27 10:00:42.912,4621ef09-6437-4920-a62f-6051fc6c1230,2533.28,2534,90000000,512000000,
2025-11-27 10:00:42.872,46c30c7b-ea47-474f-bc00-32e4d55cebff,2539.34,2540,94000000,512000000,
2025-11-27 10:00:42.868,aa66346a-08de-407e-b770-2b81fc4bfdf3,2525.35,2526,104000000,512000000,
2025-11-27 10:00:42.863,85b134f9-8bfb-405a-b300-44b02f1f0443,2519.15,2520,97000000,512000000,
2025-11-27 10:00:42.823,23a5809f-a949-4c1b-8c8a-7729e97383cc,2478.01,2479,90000000,512000000,
2025-11-27 10:00:42.781,e42eeca5-deec-4859-9a5f-424b8a3f878f,2430.36,2431,97000000,512000000,
2025-11-27 10:00:42.529,1c7fe598-2010-42a5-9340-42b642529872,3193.83,3194,97000000,512000000,
2025-11-27 10:00:42.372,cb84e7e4-b57a-47c9-b3f5-12c9bcaf3d3b,3044.99,3045,100000000,512000000,
2025-11-27 10:00:42.368,a208d318-7709-4817-b608-8d6dd3602ad1,3032.03,3033,97000000,512000000,
2025-11-27 10:00:42.355,ae0bca71-04c9-48e4-8a62-d4a93482c7ad,3009.79,3010,90000000,512000000,
2025-11-27 10:00:42.345,598be691-e0ea-4e3a-99c8-21d466a5b563,3009.75,3010,97000000,512000000,
2025-11-27 10:00:42.342,149a0905-5913-469e-9f50-0d7291d306c6,3001.52,3002,97000000,512000000,
2025-11-27 10:00:42.315,fed9ee66-45ff-4df2-8e89-8bd8b8c6f8ba,2968.83,2969,97000000,512000000,
2025-11-27 10:00:42.293,d586b4c8-012e-4565-8f1f-86c3158115b6,2943.21,2944,97000000,512000000,
2025-11-27 10:00:42.265,73993b7e-85ac-43b7-be8b-b91ee50ab5a5,2926.37,2927,98000000,512000000,
2025-11-27 10:00:42.261,4bd9f879-d836-477c-812c-a433dbaf6bd5,2910.48,2911,97000000,512000000,
2025-11-27 10:00:42.249,99652beb-6463-4794-ab64-1bb1c75833da,2904.91,2905,97000000,512000000,
2025-11-27 10:00:42.238,82b3b791-62f3-4a1a-a350-612c01b0631d,2886.29,2887,97000000,512000000,
2025-11-27 10:00:42.218,12978c24-6d0f-41d7-af19-b3a017295c10,2868.73,2869,97000000,512000000,
2025-11-27 10:00:42.208,cc4ff375-be62-442b-a4eb-92ceaa8fdec3,2874.85,2875,97000000,512000000,
2025-11-27 10:00:42.177,991af37b-56dd-4cc4-8608-a773e423cfad,2833.35,2834,97000000,512000000,
2025-11-27 10:00:42.072,029837ec-8794-4b0e-91dd-c7ea67f51ff2,2720.74,2721,97000000,512000000,
2025-11-27 10:00:42.014,dbc81bd0-c0d8-4828-94c8-6178b96f85b3,2668.75,2669,97000000,512000000,
2025-11-27 10:00:42.009,6da10513-4138-4979-a77e-aa4e9a1ceb1e,2666.28,2667,97000000,512000000,
2025-11-27 10:00:42.000,e55dd9a1-9720-43f5-852a-c6b7bd62e6a5,2659.19,2660,92000000,512000000,
2025-11-27 10:00:41.940,499f6f27-9b80-40e1-bb01-1b2e1563d81a,2598.24,2599,97000000,512000000,
