insertId,labels.execution_id,labels.runtime_version,logName,receiveLocation,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
1hvw0vdfgurr1i,vzyv8sysrnjw,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:06.188688276Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2503 ms, finished with status code: 200","'2025-12-08T05:16:05.901553264Z","'projects/master-thesis-475012/traces/f2f1a714e04691fb0384620fe7e22cc5"
17mkpeefhxdcv8,26a4awg2hmjc,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:05.289677814Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2348 ms, finished with status code: 200","'2025-12-08T05:16:05.283073580Z","'projects/master-thesis-475012/traces/f4a33ee8ca66e2850384620fe7e22e4e"
pkhmjsfgseiyo,9fr14w0s5nay,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:05.308668905Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2144 ms, finished with status code: 200","'2025-12-08T05:16:04.996610224Z","'projects/master-thesis-475012/traces/ea7306dd421895650384620fe7e2221f"
1mbgybdfh1x684,tef7dq8fwh2e,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:02.971540437Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2234 ms, finished with status code: 200","'2025-12-08T05:16:02.898486433Z","'projects/master-thesis-475012/traces/c23dc618e9cc01ce0384620fe7e22292"
ab81n4fhf2qmc,3enzjmwv9fqt,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:02.746694082Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2214 ms, finished with status code: 200","'2025-12-08T05:16:02.616674544Z","'projects/master-thesis-475012/traces/e346d9cddbf5c5a10384620fe7e22a4e"
nvhg0ufh7zkxg,xipmqpuds184,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:02.864822209Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2235 ms, finished with status code: 200","'2025-12-08T05:16:02.534515957Z","'projects/master-thesis-475012/traces/165c90c4b42a2ef50384620fe7e2232e"
rhdgm8fhe2t41,z0l53sp0ajlc,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:02.304671178Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 1699 ms, finished with status code: 200","'2025-12-08T05:16:02.150410618Z","'projects/master-thesis-475012/traces/81b53844af687b080384620fe7e2246c"
pagg7dfhamocn,8ydvnvrmew0o,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:16:00.519758301Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 2526 ms, finished with status code: 200","'2025-12-08T05:16:00.426331583Z","'projects/master-thesis-475012/traces/09e7a5e9a35dd00a0384620fe7e22142"
vd7aaefhv9of6,28xwe9fcue2g,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:15:59.344974525Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 3540 ms, finished with status code: 200","'2025-12-08T05:15:59.247792562Z","'projects/master-thesis-475012/traces/0d26f1e974a4be600384620fe7e22d48"
vd7aaefhv9of5,gpxug1aml42h,nodejs20_20251109_20_19_5_RC00,"'projects/master-thesis-475012/logs/cloudfunctions.googleapis.com%2Fcloud-functions",,"'2025-12-08T05:15:59.344974525Z","'b-matmul-us-east1-512","'master-thesis-475012","'us-east1",cloud_function,DEBUG,"'Function execution took 3476 ms, finished with status code: 200","'2025-12-08T05:15:59.060165257Z","'projects/master-thesis-475012/traces/54d20db3908e752b0384620fe7e22fa7"
